A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U
9445766905,https://smartstore.naver.com/magussa5/products/9445766905,https://www.mytheresa.com/de/en/women/tom-ford-padlock-zebra-print-velvet-pumps-black-p00824911,nan,nan,nan,nan,nan,2024/03/03/18:13:03,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,톰 포드  패드락 지브라 프린트 벨벳 펌프스,714.0
9445778867,https://smartstore.naver.com/magussa5/products/9445778867,https://www.mytheresa.com/de/en/women/chloe-piia-leather-espadrille-wedges-white-p00809679,nan,nan,nan,nan,nan,2024/03/03/18:14:37,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,클로에 Piia 가죽 에스파 드리 유 웨지,295.0
9445788546,https://smartstore.naver.com/magussa5/products/9445788546,https://www.mytheresa.com/de/en/women/gucci-interlocking-g-leather-platform-sandals-black-p00743108,nan,nan,nan,nan,nan,2024/03/03/18:16:12,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,구찌  인터로킹 G 가죽 플랫폼 샌들,990.0
9445801469,https://smartstore.naver.com/magussa5/products/9445801469,https://www.mytheresa.com/de/en/women/dries-van-noten-metallic-leather-pumps-silver-p00836813,nan,nan,nan,nan,nan,2024/03/03/18:17:45,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,드리스 반 노텐  메탈릭 가죽 펌프스,367.0
9445827154,https://smartstore.naver.com/magussa5/products/9445827154,https://www.mytheresa.com/de/en/women/dolce-gabbana-city-trek-logo-leather-loafers-black-p00824976,nan,nan,nan,nan,nan,2024/03/03/18:19:19,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,돌체 가바나  시티 트렉 로고 가죽 로퍼,795.0
9445844697,https://smartstore.naver.com/magussa5/products/9445844697,https://www.mytheresa.com/de/en/women/valentino-garavani-roman-stud-40-leather-combat-boots-black-p00815187,nan,nan,nan,nan,nan,2024/03/03/18:20:54,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,발렌티노 가라바니  로만 스터드 40 가죽 컴배트 부츠,1390.0
9445878617,https://smartstore.naver.com/magussa5/products/9445878617,https://www.mytheresa.com/de/en/women/tom-ford-embellished-velvet-slingback-pumps-red-p00824922,nan,nan,nan,nan,nan,2024/03/03/18:22:28,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,톰 포드  장식 벨벳 슬링백 펌프스,1183.0
9445899180,https://smartstore.naver.com/magussa5/products/9445899180,https://www.mytheresa.com/de/en/women/chloe-marcie-leather-ankle-boots-black-p00834968,nan,nan,nan,nan,2024/03/03/18:23:56,2024/03/03/18:23:56,품절 상태로 변경 완료,nan,nan,nan,nan,nan,nan,nan,nan,nan,클로에 Marcie 가죽 발목 부츠,623.0
9445931934,https://smartstore.naver.com/magussa5/products/9445931934,https://www.mytheresa.com/de/en/women/chloe-rori-woven-slides-multicoloured-p00809682,nan,nan,nan,nan,nan,2024/03/03/18:25:30,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,클로에 로리 짠 슬라이드,385.0
9445944769,https://smartstore.naver.com/magussa5/products/9445944769,https://www.mytheresa.com/de/en/women/saint-laurent-simone-90-embellished-silk-mules-black-p00829364,nan,nan,nan,nan,nan,2024/03/03/18:27:05,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,생 로랑 Simone 90은 새틴 크레페 노새를 장식,895.0
9445958255,https://smartstore.naver.com/magussa5/products/9445958255,https://www.mytheresa.com/de/en/women/balmain-ariel-monogram-knee-high-boots-beige-p00814072,nan,nan,nan,nan,nan,2024/03/03/18:28:41,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,발 메인 아리엘 모노그램 무릎 높이 부츠,1645.0
9445971467,https://smartstore.naver.com/magussa5/products/9445971467,https://www.mytheresa.com/de/en/women/victoria-beckham-mila-chain-suede-sandals-black-p00831882,nan,nan,nan,nan,nan,2024/03/03/18:30:15,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,빅토리아 베컴  밀라 체인 스웨이드 샌들,397.0
9445986980,https://smartstore.naver.com/magussa5/products/9445986980,https://www.mytheresa.com/de/en/women/alexander-mcqueen-embellished-leather-ankle-boots-black-p00864062,nan,nan,nan,nan,nan,2024/03/03/18:31:49,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,알렉산더 맥퀸  장식 가죽 앵클 부츠,1490.0
9446001995,https://smartstore.naver.com/magussa5/products/9446001995,https://www.mytheresa.com/de/en/women/gucci-gg-embellished-sandals-silver-p00810489,nan,nan,nan,nan,nan,2024/03/03/18:33:23,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,구찌  GG 장식 샌들,995.0
9446015582,https://smartstore.naver.com/magussa5/products/9446015582,https://www.mytheresa.com/de/en/women/valentino-garavani-one-stud-leather-pumps-pink-p00814821,nan,nan,nan,nan,nan,2024/03/03/18:34:57,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,발렌티노 가라바니  원 스터드 페이턴트 가죽 펌프스,850.0
9446028611,https://smartstore.naver.com/magussa5/products/9446028611,https://www.mytheresa.com/de/en/women/prada-shearling-trimmed-suede-sneakers-beige-p00819454,nan,nan,nan,nan,nan,2024/03/03/18:36:31,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,프라다  인조 시어링 트리밍 스웨이드 스니커즈,1040.0
9446074743,https://smartstore.naver.com/magussa5/products/9446074743,https://www.mytheresa.com/de/en/women/versace-leather-platform-mules-red-p00813247,nan,nan,nan,nan,nan,2024/03/03/18:38:06,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,베르사체  가죽 플랫폼 뮬,396.0
9446092384,https://smartstore.naver.com/magussa5/products/9446092384,https://www.mytheresa.com/de/en/women/valentino-garavani-vlogo-signature-embellished-satin-pumps-black-p00815452,nan,nan,nan,nan,nan,2024/03/03/18:39:39,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,발렌티노 가라바니  VLogo Signature 장식 새틴 펌프스,1600.0
9446102475,https://smartstore.naver.com/magussa5/products/9446102475,https://www.mytheresa.com/de/en/women/valentino-garavani-tan-go-155-patent-leather-platform-mules-silver-p00815477,nan,nan,nan,nan,nan,2024/03/03/18:41:14,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,발렌티노 가라바니  Tan-Go 155 페이턴트 가죽 플랫폼 뮬,1050.0
9446111159,https://smartstore.naver.com/magussa5/products/9446111159,https://www.mytheresa.com/de/en/women/dolce-gabbana-portofino-vintage-leather-sneakers-pink-p00815458,nan,nan,nan,nan,2024/03/03/18:42:42,2024/03/03/18:42:42,품절 상태로 변경 완료,nan,nan,nan,nan,nan,nan,nan,nan,nan,돌체 가바나  포르토피노 빈티지 가죽 스니커즈,795.0
9446129910,https://smartstore.naver.com/magussa5/products/9446129910,https://www.mytheresa.com/de/en/women/chloe-piia-leather-espadrille-wedges-black-p00809678,nan,nan,nan,nan,nan,2024/03/03/18:44:17,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,클로에  Piia 가죽 에스파드리유 웨지,295.0
9446149772,https://smartstore.naver.com/magussa5/products/9446149772,https://www.mytheresa.com/de/en/women/loewe-petal-crystal-embellished-suede-mules-beige-p00820790,nan,nan,nan,nan,nan,2024/03/03/18:45:52,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,로에베 꽃잎으로 장식 된 스웨이드 노새,1100.0
9446187152,https://smartstore.naver.com/magussa5/products/9446187152,https://www.mytheresa.com/de/en/women/valentino-garavani-rockstud-woven-wedge-sandals-white-p00815371,nan,nan,nan,nan,nan,2024/03/03/18:47:27,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,발렌티노 가라 바니 Rockstud 짠 웨지 샌들,750.0
9446197552,https://smartstore.naver.com/magussa5/products/9446197552,https://www.mytheresa.com/de/en/women/gucci-gg-supreme-canvas-leather-trimmed-sneakers-brown-p00810505,nan,nan,nan,nan,nan,2024/03/03/18:49:00,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,구찌  GG 수프림 캔버스 레더 트리밍 스니커즈,720.0
9446210154,https://smartstore.naver.com/magussa5/products/9446210154,https://www.mytheresa.com/de/en/women/valentino-garavani-one-stud-xl-leather-platform-sneakers-pink-p00815363,nan,nan,nan,nan,nan,2024/03/03/18:50:34,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,발렌티노 가라바니  One Stud XL Toile Iconographe 플랫폼 스니커즈,1700.0
9446224073,https://smartstore.naver.com/magussa5/products/9446224073,https://www.mytheresa.com/de/en/women/dolce-gabbana-logo-suede-platform-clogs-brown-p00824977,nan,nan,nan,nan,nan,2024/03/03/18:52:08,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,돌체 & 가바나 로고 스웨이드 플랫폼 막힘,995.0
9446247070,https://smartstore.naver.com/magussa5/products/9446247070,https://www.mytheresa.com/de/en/women/balenciaga-paris-embellished-high-top-sneakers-black-p00837603,nan,nan,nan,nan,2024/03/03/18:53:35,2024/03/03/18:53:35,품절 상태로 변경 완료,nan,nan,nan,nan,nan,nan,nan,nan,nan,발렌시아가  파리 장식 하이탑 스니커즈,696.0
9446311935,https://smartstore.naver.com/magussa5/products/9446311935,https://www.mytheresa.com/de/en/women/moncler-trailgrip-lite2-sneakers-white-p00834794,nan,nan,nan,nan,nan,2024/03/03/18:55:10,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,몽클레르  트레일그립 라이트2 스니커즈,500.0
9446322518,https://smartstore.naver.com/magussa5/products/9446322518,https://www.mytheresa.com/de/en/women/gucci-screener-gg-leather-trimmed-canvas-sneakers-brown-p00810514,nan,nan,nan,nan,nan,2024/03/03/18:56:45,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,구찌  스크리너 GG 캔버스 & 가죽 스니커즈,840.0
9446331646,https://smartstore.naver.com/magussa5/products/9446331646,https://www.mytheresa.com/de/en/women/dolce-gabbana-portofino-105-striped-sandals-red-p00815313,nan,nan,nan,nan,nan,2024/03/03/18:58:19,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,돌체 가바나  포르토피노 105 스트라이프 샌들,595.0
9446384315,https://smartstore.naver.com/magussa5/products/9446384315,https://www.mytheresa.com/de/en/women/prada-shearling-trimmed-suede-platform-loafers-brown-p00819459,nan,nan,nan,nan,nan,2024/03/03/18:59:54,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,프라다 전단 트림 스웨이드 플랫폼 로퍼,950.0
9446401909,https://smartstore.naver.com/magussa5/products/9446401909,https://www.mytheresa.com/de/en/women/dolce-gabbana-portofino-printed-mules-green-p00815321,nan,nan,nan,nan,nan,2024/03/03/19:01:28,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,돌체 가바나  포르토피노 프린트 뮬,696.0
9446436188,https://smartstore.naver.com/magussa5/products/9446436188,https://www.mytheresa.com/de/en/women/brunello-cucinelli-embellished-suede-loafers-brown-p00828218,nan,nan,nan,nan,nan,2024/03/03/19:03:02,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,브루넬로 쿠시 넬리 장식 된 스웨이드 로퍼,623.0
9446446992,https://smartstore.naver.com/magussa5/products/9446446992,https://www.mytheresa.com/de/en/women/alaia-le-coeur-leather-sandals-black-p00809311,nan,nan,nan,nan,nan,2024/03/03/19:04:36,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,ALA?A  르 쾨르 가죽 샌들,890.0
9446459452,https://smartstore.naver.com/magussa5/products/9446459452,https://www.mytheresa.com/de/en/women/thom-browne-knit-brogues-multicoloured-p00818592,nan,nan,nan,nan,nan,2024/03/03/19:06:10,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,톰 브라운 니트 브로그,552.0
9446473794,https://smartstore.naver.com/magussa5/products/9446473794,https://www.mytheresa.com/de/en/women/dolce-gabbana-keira-embellished-leather-sandals-multicoloured-p00815447,nan,nan,nan,nan,nan,2024/03/03/19:07:43,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,돌체 가바나  키이라 장식 페이턴트 가죽 샌들,1150.0
9446505894,https://smartstore.naver.com/magussa5/products/9446505894,https://www.mytheresa.com/de/en/women/dries-van-noten-shearling-clogs-brown-p00836733,nan,nan,nan,nan,nan,2024/03/03/19:09:17,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,드리스 반 노텐  시어링 클로그,437.0
9446525996,https://smartstore.naver.com/magussa5/products/9446525996,https://www.mytheresa.com/de/en/women/gucci-mac80-interlocking-g-leather-sneakers-multicoloured-p00810472,nan,nan,nan,nan,nan,2024/03/03/19:10:52,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,구찌  MAC80 인터로킹 G 가죽 스니커즈,750.0
9446537928,https://smartstore.naver.com/magussa5/products/9446537928,https://www.mytheresa.com/de/en/women/alexander-mcqueen-leather-ballet-flats-white-p00822445,nan,nan,nan,nan,nan,2024/03/03/19:12:26,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,알렉산더 맥퀸  가죽 발레리나 플랫,790.0
9446728831,https://smartstore.naver.com/magussa5/products/9446728831,https://www.mytheresa.com/de/en/women/alaia-vienne-leather-clogs-white-p00809319,nan,nan,nan,nan,nan,2024/03/03/19:14:00,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,ALA?A  비엔 가죽 클로그,850.0
9446743343,https://smartstore.naver.com/magussa5/products/9446743343,https://www.mytheresa.com/de/en/women/gucci-interlocking-g-cutout-leather-sandals-white-p00827858,nan,nan,nan,nan,nan,2024/03/03/19:15:35,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,구찌 G 컷 아웃 가죽 샌들,530.0
9446800576,https://smartstore.naver.com/magussa5/products/9446800576,https://www.mytheresa.com/de/en/women/alaia-patent-leather-platform-wedge-mules-black-p00809320,nan,nan,nan,nan,nan,2024/03/03/19:17:08,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,ALA?A  페이턴트 가죽 플랫폼 웨지 뮬,850.0
9448341199,https://smartstore.naver.com/magussa5/products/9448341199,https://www.mytheresa.com/de/en/women/brunello-cucinelli-suede-sneakers-brown-p00828192,nan,nan,nan,nan,nan,2024/03/03/19:18:42,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,브루넬로 쿠시 넬리 스웨이드 운동화,595.0
9448353606,https://smartstore.naver.com/magussa5/products/9448353606,https://www.mytheresa.com/de/en/women/dolce-gabbana-knee-high-leather-boots-black-p00824971,nan,nan,nan,nan,nan,2024/03/03/19:20:16,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,돌체 가바나  니하이 가죽 부츠,1250.0
9448387082,https://smartstore.naver.com/magussa5/products/9448387082,https://www.mytheresa.com/de/en/women/prada-spazzolato-leather-loafers-black-p00819538,nan,nan,nan,nan,nan,2024/03/03/19:21:49,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,프라다  가죽 레이스업 슈즈,920.0
9448409778,https://smartstore.naver.com/magussa5/products/9448409778,https://www.mytheresa.com/de/en/women/versace-pin-point-leather-sandals-black-p00823855,nan,nan,nan,nan,nan,2024/03/03/19:23:23,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,베르사체  핀포인트 가죽 샌들,445.0
9448419735,https://smartstore.naver.com/magussa5/products/9448419735,https://www.mytheresa.com/de/en/women/balenciaga-knife-sock-boots-black-p00837580,nan,nan,nan,nan,nan,2024/03/03/19:24:57,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,발렌시아가  나이프 삭스 부츠,995.0
9448431144,https://smartstore.naver.com/magussa5/products/9448431144,https://www.mytheresa.com/de/en/women/toteme-the-knot-suede-thong-sandals-black-p00814578,nan,nan,nan,nan,nan,2024/03/03/19:26:31,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,토템  더 낫 스웨이드 끈 샌들,231.0
9448442812,https://smartstore.naver.com/magussa5/products/9448442812,https://www.mytheresa.com/de/en/women/dolce-gabbana-leather-platform-combat-boots-black-p00824975,nan,nan,nan,nan,nan,2024/03/03/19:28:05,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,돌체 가바나  가죽 플랫폼 전투 부츠,1250.0
9448455228,https://smartstore.naver.com/magussa5/products/9448455228,https://www.mytheresa.com/de/en/women/chloe-lauren-leather-ballet-flats-purple-p00809708,nan,nan,nan,nan,nan,2024/03/03/19:29:38,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,클로에  Lauren 가죽 발레리나 플랫,315.0
9448463901,https://smartstore.naver.com/magussa5/products/9448463901,https://www.mytheresa.com/de/en/women/chloe-oli-denim-platform-mules-blue-p00809645,nan,nan,nan,nan,nan,2024/03/03/19:31:12,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,클로에  Oli 데님 플랫폼 뮬,483.0
9448475659,https://smartstore.naver.com/magussa5/products/9448475659,https://www.mytheresa.com/de/en/women/versace-versace-allover-mules-brown-p00823861,nan,nan,nan,nan,nan,2024/03/03/19:32:46,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,베르사체 베르사체 올 오버 노새,354.0
9448486409,https://smartstore.naver.com/magussa5/products/9448486409,https://www.mytheresa.com/de/en/women/versace-odissea-leather-sneakers-white-p00823848,nan,nan,nan,nan,nan,2024/03/03/19:34:20,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,베르사체 오 디스 씨 가죽 스니커즈,504.0
9448496363,https://smartstore.naver.com/magussa5/products/9448496363,https://www.mytheresa.com/de/en/women/tom-ford-croc-effect-leather-ankle-boots-white-p00805086,nan,nan,nan,nan,nan,2024/03/03/19:35:54,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,톰 포드  악어 텍스처 가죽 앵클 부츠,725.0
9448504924,https://smartstore.naver.com/magussa5/products/9448504924,https://www.mytheresa.com/de/en/women/valentino-garavani-nite-out-cutout-satin-pumps-black-p00815492,nan,nan,nan,nan,nan,2024/03/03/19:37:27,변경 완료(가격과 사이즈 변동),nan,nan,nan,nan,nan,nan,nan,nan,nan,발렌티노 가라 바니 Nite-Out 컷 아웃 새틴 펌프,890.0
